 #dt   t[ps]   msd [nm^2/ps]   D    sum_D
         466  0.932000041      0.382552534       6.84106797E-02   0.00000000    
         467  0.934000015      0.382847369       6.83168024E-02   0.00000000    
         468  0.936000049      0.383140624       6.82230443E-02   0.00000000    
         469  0.938000023      0.383434176       6.81297332E-02   0.00000000    
         470  0.940000057      0.383730710       6.80373535E-02   0.00000000    
         471  0.942000031      0.384033114       6.79464042E-02   0.00000000    
         472  0.944000065      0.384333342       6.78554550E-02   0.00000000    
         473  0.946000040      0.384630173       6.77642971E-02   0.00000000    
         474  0.948000073      0.384925067       6.76731765E-02   0.00000000    
         475  0.950000048      0.385223031       6.75829872E-02   0.00000000    
         476  0.952000022      0.385513216       6.74918145E-02   0.00000000    
         477  0.954000056      0.385800004       6.74004182E-02   0.00000000    
         478  0.956000030      0.386084974       6.73090965E-02   0.00000000    
         479  0.958000064      0.386373758       6.72188178E-02   0.00000000    
         480  0.960000038      0.386662424       6.71288893E-02   0.00000000    
         481  0.962000072      0.386949837       6.70391247E-02   0.00000000    
         482  0.964000046      0.387244105       6.69509098E-02   0.00000000    
         483  0.966000021      0.387541950       6.68636933E-02   0.00000000    
         484  0.968000054      0.387840599       6.67769536E-02   0.00000000    
         485  0.970000029      0.388142914       6.66912198E-02   0.00000000    
         486  0.972000062      0.388429910       6.66032061E-02   0.00000000    
         487  0.974000037      0.388722539       6.65165186E-02   0.00000000    
         488  0.976000071      0.389011085       6.64294809E-02   0.00000000    
         489  0.978000045      0.389301360       6.63431063E-02   0.00000000    
         490  0.980000019      0.389592439       6.62572160E-02   0.00000000    
         491  0.982000053      0.389874130       6.61700815E-02   0.00000000    
         492  0.984000027      0.390147924       6.60819635E-02   0.00000000    
         493  0.986000061      0.390424460       6.59946650E-02   0.00000000    
         494  0.988000035      0.390703738       6.59081861E-02   0.00000000    
         495  0.990000069      0.390982836       6.58220202E-02   0.00000000    
         496  0.992000043      0.391255289       6.57350942E-02   0.00000000    
         497  0.994000018      0.391527981       6.56485558E-02   0.00000000    
         498  0.996000051      0.391801596       6.55625090E-02   0.00000000    
         499  0.998000026      0.392074049       6.54766262E-02   0.00000000    
         500   1.00000000      0.392343163       6.53905272E-02   0.00000000    
         501   1.00200009      0.392618030       6.53057173E-02   0.00000000    
         502   1.00400007      0.392887920       6.52204379E-02   0.00000000    
         503   1.00600004      0.393157989       6.51355162E-02   0.00000000    
         504   1.00800002      0.393426031       6.50505945E-02   0.00000000    
         505   1.00999999      0.393693745       6.49659634E-02   0.00000000    
         506   1.01200008      0.393970370       6.48831278E-02   0.00000000    
         507   1.01400006      0.394254744       6.48018941E-02   0.00000000    
         508   1.01600003      0.394534767       6.47202656E-02   0.00000000    
         509   1.01800001      0.394814879       6.46389797E-02   0.00000000    
         510   1.02000010      0.395093173       6.45577013E-02   0.00000000    
         511   1.02200007      0.395364702       6.44756481E-02   0.00000000    
         512   1.02400005      0.395639539       6.43944591E-02   0.00000000    
         513   1.02600002      0.395913631       6.43134564E-02   0.00000000    
         514   1.02800000      0.396184921       6.42323121E-02   0.00000000    
         515   1.03000009      0.396455675       6.41513988E-02   0.00000000    
         516   1.03200006      0.396730483       6.40714541E-02   0.00000000    
         517   1.03400004      0.397002131       6.39913157E-02   0.00000000    
         518   1.03600001      0.397268653       6.39106557E-02   0.00000000    
         519   1.03800011      0.397534519       6.38301969E-02   0.00000000    
         520   1.04000008      0.397801578       6.37502447E-02   0.00000000    
         521   1.04200006      0.398067147       6.36703670E-02   0.00000000    
         522   1.04400003      0.398328036       6.35900423E-02   0.00000000    
         523   1.04600000      0.398590505       6.35102764E-02   0.00000000    
         524   1.04800010      0.398851573       6.34305850E-02   0.00000000    
         525   1.05000007      0.399113744       6.33513853E-02   0.00000000    
         526   1.05200005      0.399371833       6.32718354E-02   0.00000000    
         527   1.05400002      0.399631292       6.31927997E-02   0.00000000    
         528   1.05599999      0.399889320       6.31138459E-02   0.00000000    
         529   1.05800009      0.400146157       6.30349889E-02   0.00000000    
         530   1.06000006      0.400407493       6.29571453E-02   0.00000000    
         531   1.06200004      0.400675535       6.28806502E-02   0.00000000    
         532   1.06400001      0.400947958       6.28051311E-02   0.00000000    
         533   1.06600010      0.401218206       6.27295449E-02   0.00000000    
         534   1.06800008      0.401487231       6.26540557E-02   0.00000000    
         535   1.07000005      0.401757896       6.25791103E-02   0.00000000    
         536   1.07200003      0.402035952       6.25055879E-02   0.00000000    
         537   1.07400000      0.402314246       6.24323748E-02   0.00000000    
         538   1.07600009      0.402589142       6.23589084E-02   0.00000000    
         539   1.07800007      0.402861685       6.22853525E-02   0.00000000    
         540   1.08000004      0.403134704       6.22121394E-02   0.00000000    
         541   1.08200002      0.403422475       6.21414781E-02   0.00000000    
         542   1.08400011      0.403713167       6.20715134E-02   0.00000000    
         543   1.08600008      0.403993785       6.20002672E-02   0.00000000    
         544   1.08800006      0.404279530       6.19300716E-02   0.00000000    
         545   1.09000003      0.404563099       6.18598014E-02   0.00000000    
         546   1.09200001      0.404826641       6.17867261E-02   0.00000000    
         547   1.09400010      0.405084640       6.17130734E-02   0.00000000    
         548   1.09600008      0.405346096       6.16402179E-02   0.00000000    
         549   1.09800005      0.405609131       6.15678690E-02   0.00000000    
         550   1.10000002      0.405873597       6.14959970E-02   0.00000000    
         551   1.10200000      0.406137258       6.14242665E-02   0.00000000    
         552   1.10400009      0.406393081       6.13516085E-02   0.00000000    
         553   1.10600007      0.406656414       6.12803474E-02   0.00000000    
         554   1.10800004      0.406916648       6.12088814E-02   0.00000000    
         555   1.11000001      0.407174468       6.11373074E-02   0.00000000    
         556   1.11200011      0.407451123       6.10688068E-02   0.00000000    
